date,username,text,likes,retweets,clean_text,vader_score,vader_label,textblob_score,textblob_label,hf_label,hf_score
2025-11-03T07:39:00,PeaceNow,Trump said 'guns blazing'? Abeg make una no use our country do action film. People need to read more before reacting.,61,157,trump say gun blaze abeg una use country action film people need read react,-0.34,negative,0.1,negative,NEGATIVE,0.9908556938171387
2025-11-03T15:32:00,WaffiGuy,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. #NigeriaDecides",162,16,ordinary nigerians suffer consequence rhetoric politician nigeriadecide,-0.5423,negative,-0.25,negative,NEGATIVE,0.997601330280304
2025-11-03T19:39:00,PeaceNow,We reject Trump's threat. Nigeria is not a playground for US politics. This is getting serious.,549,158,reject trump threat nigeria playground politic get,-0.7269,negative,0.0,negative,NEGATIVE,0.8802162408828735
2025-11-02T15:46:00,AbujaInsider,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. People need to read more before reacting.",341,188,people blame trump christians nigeria suffer speak people need read react,-0.7096,negative,0.0,negative,NEGATIVE,0.996768593788147
2025-11-03T10:56:00,PeaceNow,"We need real reforms, not loud threats from abroad. This is getting serious.",393,22,need real reform loud threat abroad get,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9828281402587891
2025-11-02T21:02:00,NaijaBants,This language sets a dangerous precedent for US–Africa relations. People need to read more before reacting.,674,156,language set dangerous precedent africa relations people need read react,-0.4767,negative,-0.6,negative,NEGATIVE,0.9847159385681152
2025-11-02T17:21:00,NaijaBants,"We need real reforms, not loud threats from abroad. #Trump",166,72,need real reform loud threat abroad trump,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9870820045471191
2025-11-03T09:19:00,DiplomatDesk,Finally a leader calling out the killing of Christians in Nigeria. Strong words from Trump are needed.,579,196,finally leader call killing christians nigeria strong word trump need,-0.2732,negative,0.21666666666666667,negative,POSITIVE,0.936738133430481
2025-11-02T16:59:00,NaijaLaw,Violence affects Muslims and Christians. Trump's framing is dishonest and dangerous. Think about the real people affected.,235,299,violence affect muslim christians trump framing dishonest dangerous think real people affect,-0.8979,negative,-0.2333333333333333,negative,NEGATIVE,0.9932162165641785
2025-11-03T04:23:00,PastorK,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. #Nigeria",303,37,ordinary nigerians suffer consequence rhetoric politician nigeria,-0.5423,negative,-0.25,negative,NEGATIVE,0.993337869644165
2025-11-02T19:14:00,AfricaPolicyWatch,Context matters: both Christians and Muslims have been victims. Stop using half-truths. Think about the real people affected.,700,158,context matter christians muslim victim stop half truth think real people affect,-0.2263,negative,-0.013888888888888886,negative,NEGATIVE,0.9831523895263672
2025-11-03T07:24:00,SaveTheChurch,Trump threatening to come into Nigeria 'guns blazing' is a complete insult to our sovereignty. This is getting serious.,492,114,trump threaten come nigeria gun blaze complete insult sovereignty get,-0.8074,negative,0.1,negative,NEGATIVE,0.9969528913497925
2025-11-04T00:17:00,AfricaPolicyWatch,This language sets a dangerous precedent for US–Africa relations. #Nigeria,182,279,language set dangerous precedent africa relations nigeria,-0.4767,negative,-0.6,negative,NEGATIVE,0.9516237378120422
2025-11-04T01:37:00,USVoter,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #Nigeria",166,68,summary trump issue warn nigeria official respond observer calm nigeria,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9759357571601868
2025-11-04T03:53:00,AfricaPolicyWatch,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. Think about the real people affected.,96,55,trump threaten cut aid consider action allege killing christians nigerian government reject claim think real people affect,-0.8957,negative,0.15000000000000002,negative,NEGATIVE,0.9900661706924438
2025-11-03T19:13:00,LagosAnalyst,Na every issue Trump dey use Nigeria do content. Rest small. People need to read more before reacting.,489,154,issue trump dey use nigeria content rest small people need read react,0.0,neutral,-0.25,negative,NEGATIVE,0.9857052564620972
2025-11-03T08:18:00,DiplomatDesk,"Whatever our internal issues, military threats from Trump are unacceptable. People need to read more before reacting.",780,116,internal issue military threat trump unacceptable people need read react,-0.7506,negative,-0.05,negative,NEGATIVE,0.9977506995201111
2025-11-03T20:21:00,AnalystEU,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. #PrayForNigeria,547,51,trump right warn nigeria stand persecute christians prayfornigeria,-0.5423,negative,0.2857142857142857,negative,NEGATIVE,0.9666023254394531
2025-11-03T04:19:00,AnalystEU,This language sets a dangerous precedent for US–Africa relations.,108,13,language set dangerous precedent africa relations,-0.4767,negative,-0.6,negative,NEGATIVE,0.9507098197937012
2025-11-03T18:02:00,BreakingAfrica,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. #PrayForNigeria,83,42,trump threaten cut aid consider action allege killing christians nigerian government reject claim prayfornigeria,-0.8957,negative,0.1,negative,NEGATIVE,0.9912809729576111
2025-11-04T01:36:00,BreakingAfrica,"We need real reforms, not loud threats from abroad. People need to read more before reacting.",33,144,need real reform loud threat abroad people need read react,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9917064905166626
2025-11-03T02:51:00,ArewaCitizen,Na every issue Trump dey use Nigeria do content. Rest small. People need to read more before reacting.,66,150,issue trump dey use nigeria content rest small people need read react,0.0,neutral,-0.25,negative,NEGATIVE,0.9857052564620972
2025-11-04T01:18:00,NaijaVoice,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #NigeriaDecides",198,47,summary trump issue warn nigeria official respond observer calm nigeriadecide,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9920397996902466
2025-11-02T09:34:00,PeaceNow,This language sets a dangerous precedent for US–Africa relations. #PrayForNigeria,659,169,language set dangerous precedent africa relations prayfornigeria,-0.4767,negative,-0.6,negative,NEGATIVE,0.9556671380996704
2025-11-03T06:26:00,DiplomatDesk,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians.,539,136,trump right warn nigeria stand persecute christian,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9181005954742432
2025-11-02T20:20:00,HumanRightsWatch,Trump said 'guns blazing'? Abeg make una no use our country do action film. #Trump,111,149,trump say gun blaze abeg una use country action film trump,-0.34,negative,0.1,negative,NEGATIVE,0.9851755499839783
2025-11-03T01:40:00,MediaWatchNG,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. #Trump",537,141,people blame trump christians nigeria suffer speak trump,-0.7096,negative,0.0,negative,NEGATIVE,0.9945641756057739
2025-11-04T00:24:00,AfricaPolicyWatch,Na every issue Trump dey use Nigeria do content. Rest small. #Nigeria,356,195,issue trump dey use nigeria content rest small nigeria,0.0,neutral,-0.25,negative,NEGATIVE,0.9950469732284546
2025-11-03T15:08:00,FactCheckAfrica,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. #PrayForNigeria,57,82,develop story trump comment nigeria spark diplomatic reaction home abroad prayfornigeria,0.2263,positive,0.0,negative,POSITIVE,0.9947623610496521
2025-11-03T14:33:00,MediaWatchNG,"Pray for Nigeria, but also hold leaders accountable at home and abroad. #NigeriaDecides",250,21,pray nigeria hold leader accountable home abroad nigeriadecide,0.3182,positive,0.0,negative,NEGATIVE,0.9790490865707397
2025-11-04T04:07:00,PeaceNow,Media repeating Trump's line without nuance is misleading and harmful. #PrayForNigeria,628,287,medium repeat trump line nuance misleading harmful prayfornigeria,-0.4019,negative,0.0,negative,NEGATIVE,0.9976352453231812
2025-11-02T21:00:00,WorldNewsNow,Finally a leader calling out the killing of Christians in Nigeria. Strong words from Trump are needed. Think about the real people affected.,49,146,finally leader call killing christians nigeria strong word trump need think real people affect,-0.2732,negative,0.2111111111111111,negative,POSITIVE,0.985898494720459
2025-11-04T06:46:00,AbujaInsider,"Whatever our internal issues, military threats from Trump are unacceptable. #PrayForNigeria",593,249,internal issue military threat trump unacceptable prayfornigeria,-0.7506,negative,-0.05,negative,NEGATIVE,0.9927316308021545
2025-11-03T12:30:00,MediaWatchNG,"Before Trump reaches Nigeria, fuel go finish for plane. #PrayForNigeria",288,292,trump reaches nigeria fuel finish plane prayfornigeria,0.0516,positive,0.0,negative,NEGATIVE,0.6958006024360657
2025-11-02T14:49:00,NaijaStudent,Trump said 'guns blazing'? Abeg make una no use our country do action film. #PrayForNigeria,59,114,trump say gun blaze abeg una use country action film prayfornigeria,-0.34,negative,0.1,negative,NEGATIVE,0.9916549921035767
2025-11-03T04:47:00,PeaceNow,"Before Trump reaches Nigeria, fuel go finish for plane. This is getting serious.",290,153,trump reaches nigeria fuel finish plane get,0.0516,positive,0.0,negative,POSITIVE,0.9418210387229919
2025-11-03T21:45:00,PastorK,"We need real reforms, not loud threats from abroad. #NigeriaDecides",166,108,need real reform loud threat abroad nigeriadecide,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9957329630851746
2025-11-04T03:11:00,BreakingAfrica,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #Nigeria",155,95,summary trump issue warn nigeria official respond observer calm nigeria,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9759357571601868
2025-11-02T09:05:00,PolicyNerd,Media repeating Trump's line without nuance is misleading and harmful. People need to read more before reacting.,742,158,medium repeat trump line nuance misleading harmful people need read react,-0.4019,negative,0.0,negative,NEGATIVE,0.997550904750824
2025-11-04T00:22:00,PastorK,This language sets a dangerous precedent for US–Africa relations.,752,102,language set dangerous precedent africa relations,-0.4767,negative,-0.6,negative,NEGATIVE,0.9507098197937012
2025-11-03T20:05:00,USVoter,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. #Nigeria",307,208,trump oversimplifie security issue hollywood people live nigeria,0.34,positive,0.13636363636363635,negative,NEGATIVE,0.9879229664802551
2025-11-02T23:26:00,PeaceNow,No foreign president has the right to threaten invasion. Nigeria is a sovereign state. Think about the real people affected.,474,231,foreign president right threaten invasion nigeria sovereign state think real people affect,-0.3818,negative,0.12023809523809524,negative,NEGATIVE,0.9767401814460754
2025-11-04T01:11:00,PastorK,"Whatever our internal issues, military threats from Trump are unacceptable. People need to read more before reacting.",610,290,internal issue military threat trump unacceptable people need read react,-0.7506,negative,-0.05,negative,NEGATIVE,0.9977506995201111
2025-11-03T00:07:00,NaijaStudent,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #NigeriaDecides",168,30,summary trump issue warn nigeria official respond observer calm nigeriadecide,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9920397996902466
2025-11-03T15:17:00,PeaceNow,"Before Trump reaches Nigeria, fuel go finish for plane. #Trump",322,212,trump reaches nigeria fuel finish plane trump,0.0516,positive,0.0,negative,POSITIVE,0.9523256421089172
2025-11-03T02:14:00,FaithAndFacts,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. #Nigeria",244,43,ordinary nigerians suffer consequence rhetoric politician nigeria,-0.5423,negative,-0.25,negative,NEGATIVE,0.993337869644165
2025-11-02T22:04:00,PolicyNerd,Trump threatening to come into Nigeria 'guns blazing' is a complete insult to our sovereignty. #Nigeria,110,27,trump threaten come nigeria gun blaze complete insult sovereignty nigeria,-0.8074,negative,0.1,negative,NEGATIVE,0.998267412185669
2025-11-02T20:08:00,DiplomatDesk,Na every issue Trump dey use Nigeria do content. Rest small. #Nigeria,766,77,issue trump dey use nigeria content rest small nigeria,0.0,neutral,-0.25,negative,NEGATIVE,0.9950469732284546
2025-11-02T16:06:00,NaijaStudent,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians.,114,179,trump right warn nigeria stand persecute christian,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9181005954742432
2025-11-03T18:16:00,AnalystEU,Na every issue Trump dey use Nigeria do content. Rest small. #PrayForNigeria,320,181,issue trump dey use nigeria content rest small prayfornigeria,0.0,neutral,-0.25,negative,NEGATIVE,0.9945817589759827
